site,statistic,season,year,prop_missing,temperature,period_start,period_end,lat,lon,anomaly,reference_period
New Plymouth (Taranaki),Minimum,Spring,2022,0,10.166666666666666,1/09/2022,30/11/2022,-39.0079,174.18382,0.9377777777777769,1961-1990
New Plymouth (Taranaki),Minimum,Summer,2022,0,15.033333333333333,1/12/2021,28/02/2022,-39.0079,174.18382,2.153333333333334,1961-1990
New Plymouth (Taranaki),Minimum,Winter,2022,0,8.2,1/06/2022,31/08/2022,-39.0079,174.18382,1.8522222222222213,1961-1990
Queenstown (Otago),Average,Autumn,2022,0,11.566666666666666,1/03/2022,31/05/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Average,Spring,2022,0,10.133333333333333,1/09/2022,30/11/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Average,Summer,2022,0,15.933333333333334,1/12/2021,28/02/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Average,Winter,2022,0,5,1/06/2022,31/08/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Maximum,Autumn,2022,0,17.633333333333333,1/03/2022,31/05/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Maximum,Spring,2022,0,15.6,1/09/2022,30/11/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Maximum,Summer,2022,0,21.833333333333332,1/12/2021,28/02/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Maximum,Winter,2022,0,9.7,1/06/2022,31/08/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Minimum,Autumn,2022,0,5.566666666666667,1/03/2022,31/05/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Minimum,Spring,2022,0,4.7,1/09/2022,30/11/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Minimum,Summer,2022,0,10.033333333333333,1/12/2021,28/02/2022,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Minimum,Winter,2022,0,0.3,1/06/2022,31/08/2022,-45.01758,168.74005,NA,1961-1990
Reefton (West Coast),Average,Autumn,2022,0,13.866666666666667,1/03/2022,31/05/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Average,Spring,2022,0,12.3,1/09/2022,30/11/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Average,Summer,2022,0,18,1/12/2021,28/02/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Average,Winter,2022,0,7.733333333333333,1/06/2022,31/08/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Maximum,Autumn,2022,0,19.53333333333333,1/03/2022,31/05/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Maximum,Spring,2022,0,17.666666666666664,1/09/2022,30/11/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Maximum,Summer,2022,0,23.566666666666666,1/12/2021,28/02/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Maximum,Winter,2022,0,11.966666666666667,1/06/2022,31/08/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Minimum,Autumn,2022,0,8.2,1/03/2022,31/05/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Minimum,Spring,2022,0,6.9,1/09/2022,30/11/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Minimum,Summer,2022,0,12.366666666666667,1/12/2021,28/02/2022,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Minimum,Winter,2022,0,3.533333333333333,1/06/2022,31/08/2022,-42.11578,171.86014,NA,1961-1990
Rotorua (Bay of Plenty),Average,Autumn,2022,0,14.1,1/03/2022,31/05/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Average,Spring,2022,0,12.700000000000001,1/09/2022,30/11/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Average,Summer,2022,0,18.533333333333335,1/12/2021,28/02/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Average,Winter,2022,0,9.333333333333334,1/06/2022,31/08/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Maximum,Autumn,2022,0,19.1,1/03/2022,31/05/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Maximum,Spring,2022,0,17.166666666666668,1/09/2022,30/11/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Maximum,Summer,2022,0,23.633333333333333,1/12/2021,28/02/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Maximum,Winter,2022,0,13.233333333333333,1/06/2022,31/08/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Minimum,Autumn,2022,0,9.066666666666666,1/03/2022,31/05/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Minimum,Spring,2022,0,8.266666666666667,1/09/2022,30/11/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Minimum,Summer,2022,0,13.466666666666667,1/12/2021,28/02/2022,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Minimum,Winter,2022,0,5.366666666666666,1/06/2022,31/08/2022,-38.10595,176.31485,NA,1961-1990
Tara Hills (Canterbury),Average,Autumn,2022,0,10.566666666666666,1/03/2022,31/05/2022,-44.52612,169.88948,1.1183908045977002,1961-1990
Tara Hills (Canterbury),Average,Spring,2022,0,9.9,1/09/2022,30/11/2022,-44.52612,169.88948,0.40804597701149525,1961-1990
Tara Hills (Canterbury),Average,Summer,2022,0,15.833333333333334,1/12/2021,28/02/2022,-44.52612,169.88948,0.42976190476190546,1961-1990
Tara Hills (Canterbury),Average,Winter,2022,0,3.1333333333333333,1/06/2022,31/08/2022,-44.52612,169.88948,0.7494252873563219,1961-1990
Tara Hills (Canterbury),Maximum,Autumn,2022,0,17.53333333333333,1/03/2022,31/05/2022,-44.52612,169.88948,1.8620689655172402,1961-1990
Tara Hills (Canterbury),Maximum,Spring,2022,0,16.366666666666667,1/09/2022,30/11/2022,-44.52612,169.88948,0.34022988505747165,1961-1990
Tara Hills (Canterbury),Maximum,Summer,2022,0,22.366666666666667,1/12/2021,28/02/2022,-44.52612,169.88948,-0.029761905,1961-1990
Tara Hills (Canterbury),Maximum,Winter,2022,0,8.233333333333334,1/06/2022,31/08/2022,-44.52612,169.88948,0.3701149425287369,1961-1990
Tara Hills (Canterbury),Minimum,Autumn,2022,0,3.6333333333333333,1/03/2022,31/05/2022,-44.52612,169.88948,0.4114942528735632,1961-1990
Tara Hills (Canterbury),Minimum,Spring,2022,0,3.4333333333333336,1/09/2022,30/11/2022,-44.52612,169.88948,0.47241379310344866,1961-1990
Tara Hills (Canterbury),Minimum,Summer,2022,0,9.366666666666667,1/12/2021,28/02/2022,-44.52612,169.88948,0.9500000000000011,1961-1990
Tara Hills (Canterbury),Minimum,Winter,2022,0,-1.966666667,1/06/2022,31/08/2022,-44.52612,169.88948,1.125287356321839,1961-1990
Taumarunui (Manawatu-Whanganui),Average,Autumn,2022,0,13.666666666666666,1/03/2022,31/05/2022,-38.88784,175.25981,0.5022222222222208,1961-1990
Taumarunui (Manawatu-Whanganui),Average,Spring,2022,0,13.033333333333333,1/09/2022,30/11/2022,-38.88784,175.25981,0.5522222222222215,1961-1990
Taumarunui (Manawatu-Whanganui),Average,Summer,2022,0,19.566666666666666,1/12/2021,28/02/2022,-38.88784,175.25981,1.7311111111111117,1961-1990
Taumarunui (Manawatu-Whanganui),Average,Winter,2022,0,9.366666666666667,1/06/2022,31/08/2022,-38.88784,175.25981,1.8944444444444448,1961-1990
Taumarunui (Manawatu-Whanganui),Maximum,Autumn,2022,0,21.033333333333335,1/03/2022,31/05/2022,-38.88784,175.25981,1.2277777777777779,1961-1990
Taumarunui (Manawatu-Whanganui),Maximum,Spring,2022,0,18.166666666666668,1/09/2022,30/11/2022,-38.88784,175.25981,-0.421111111,1961-1990
Taumarunui (Manawatu-Whanganui),Maximum,Summer,2022,0,26.6,1/12/2021,28/02/2022,-38.88784,175.25981,1.7288888888888891,1961-1990
Taumarunui (Manawatu-Whanganui),Maximum,Winter,2022,0,14.233333333333333,1/06/2022,31/08/2022,-38.88784,175.25981,1.0533333333333328,1961-1990
Taumarunui (Manawatu-Whanganui),Minimum,Autumn,2022,0,6.233333333333333,1/03/2022,31/05/2022,-38.88784,175.25981,-0.28,1961-1990
Taumarunui (Manawatu-Whanganui),Minimum,Spring,2022,0,7.866666666666666,1/09/2022,30/11/2022,-38.88784,175.25981,1.485555555555555,1961-1990
Taumarunui (Manawatu-Whanganui),Minimum,Summer,2022,0,12.5,1/12/2021,28/02/2022,-38.88784,175.25981,1.6966666666666672,1961-1990
Taumarunui (Manawatu-Whanganui),Minimum,Winter,2022,0,4.3999999999999995,1/06/2022,31/08/2022,-38.88784,175.25981,2.636666666666666,1961-1990
Taupo (Waikato),Average,Autumn,2022,0,12.966666666666667,1/03/2022,31/05/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Average,Spring,2022,0,11.933333333333334,1/09/2022,30/11/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Average,Summer,2022,0,18.3,1/12/2021,28/02/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Average,Winter,2022,0,8.666666666666666,1/06/2022,31/08/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Maximum,Autumn,2022,0,18.46666666666667,1/03/2022,31/05/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Maximum,Spring,2022,0,16.366666666666667,1/09/2022,30/11/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Maximum,Summer,2022,0,23.966666666666665,1/12/2021,28/02/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Maximum,Winter,2022,0,12.666666666666666,1/06/2022,31/08/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Minimum,Autumn,2022,0,7.5,1/03/2022,31/05/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Minimum,Spring,2022,0,7.566666666666667,1/09/2022,30/11/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Minimum,Summer,2022,0,12.666666666666666,1/12/2021,28/02/2022,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Minimum,Winter,2022,0,4.6,1/06/2022,31/08/2022,-38.74263,176.08104,NA,1961-1990
Tauranga (Bay of Plenty),Average,Autumn,2022,0,17.2,1/03/2022,31/05/2022,-37.673,176.196,1.6172413793103448,1961-1990
Tauranga (Bay of Plenty),Average,Spring,2022,0,15.1,1/09/2022,30/11/2022,-37.673,176.196,0.9827586206896548,1961-1990
Tauranga (Bay of Plenty),Average,Summer,2022,0,21.099999999999998,1/12/2021,28/02/2022,-37.673,176.196,2.288888888888888,1961-1990
Tauranga (Bay of Plenty),Average,Winter,2022,0,12.5,1/06/2022,31/08/2022,-37.673,176.196,1.9644444444444442,1961-1990
Tauranga (Bay of Plenty),Maximum,Autumn,2022,0,21.433333333333334,1/03/2022,31/05/2022,-37.673,176.196,1.5172413793103452,1961-1990
Tauranga (Bay of Plenty),Maximum,Spring,2022,0,18.733333333333334,1/09/2022,30/11/2022,-37.673,176.196,0.4885057471264389,1961-1990
Tauranga (Bay of Plenty),Maximum,Summer,2022,0,25.033333333333335,1/12/2021,28/02/2022,-37.673,176.196,1.9000000000000021,1961-1990
Tauranga (Bay of Plenty),Maximum,Winter,2022,0,16.233333333333334,1/06/2022,31/08/2022,-37.673,176.196,1.4522222222222236,1961-1990
Tauranga (Bay of Plenty),Minimum,Autumn,2022,0,12.933333333333334,1/03/2022,31/05/2022,-37.673,176.196,1.7144444444444442,1961-1990
Tauranga (Bay of Plenty),Minimum,Spring,2022,0,11.4,1/09/2022,30/11/2022,-37.673,176.196,1.4433333333333334,1961-1990
Tauranga (Bay of Plenty),Minimum,Summer,2022,0,17.133333333333333,1/12/2021,28/02/2022,-37.673,176.196,2.647777777777778,1961-1990
Tauranga (Bay of Plenty),Minimum,Winter,2022,0,8.8,1/06/2022,31/08/2022,-37.673,176.196,2.501111111111112,1961-1990
Timaru (Canterbury),Average,Autumn,2022,0,11.766666666666666,1/03/2022,31/05/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Average,Spring,2022,0,10.866666666666667,1/09/2022,30/11/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Average,Summer,2022,0,15.2,1/12/2021,28/02/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Average,Winter,2022,0,6.633333333333334,1/06/2022,31/08/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Maximum,Autumn,2022,0,17.2,1/03/2022,31/05/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Maximum,Spring,2022,0,16.46666666666667,1/09/2022,30/11/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Maximum,Summer,2022,0,19.766666666666666,1/12/2021,28/02/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Maximum,Winter,2022,0,12.133333333333333,1/06/2022,31/08/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Minimum,Autumn,2022,0,6.333333333333333,1/03/2022,31/05/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Minimum,Spring,2022,0,5.2,1/09/2022,30/11/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Minimum,Summer,2022,0,10.6,1/12/2021,28/02/2022,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Minimum,Winter,2022,0,1.1333333333333333,1/06/2022,31/08/2022,-44.30517,171.22141,NA,1961-1990
Waiouru (Manawatu-Whanganui),Average,Autumn,2022,0,11.033333333333333,1/03/2022,31/05/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Average,Spring,2022,0,9.6,1/09/2022,30/11/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Average,Summer,2022,0,15.9,1/12/2021,28/02/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Average,Winter,2022,0,6.5,1/06/2022,31/08/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Maximum,Autumn,2022,0,16.266666666666666,1/03/2022,31/05/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Maximum,Spring,2022,0,14.3,1/09/2022,30/11/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Maximum,Summer,2022,0,21.766666666666666,1/12/2021,28/02/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Maximum,Winter,2022,0,10.2,1/06/2022,31/08/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Autumn,2022,0,5.766666666666667,1/03/2022,31/05/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Spring,2022,0,4.866666666666666,1/09/2022,30/11/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Summer,2022,0,9.966666666666667,1/12/2021,28/02/2022,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Winter,2022,0,2.7,1/06/2022,31/08/2022,-39.46249,175.66283,NA,1961-1990
Wellington (Wellington),Average,Autumn,2022,0,14.866666666666667,1/03/2022,31/05/2022,-41.285,174.768,1.2166666666666668,1961-1990
Wellington (Wellington),Average,Spring,2022,0,12.766666666666667,1/09/2022,30/11/2022,-41.285,174.768,0.6788888888888902,1961-1990
Wellington (Wellington),Average,Summer,2022,0,17.333333333333332,1/12/2021,28/02/2022,-41.285,174.768,0.8711111111111087,1961-1990
Wellington (Wellington),Average,Winter,2022,0,10.533333333333333,1/06/2022,31/08/2022,-41.285,174.768,1.467777777777778,1961-1990
Wellington (Wellington),Maximum,Autumn,2022,0,17.8,1/03/2022,31/05/2022,-41.285,174.768,1.2133333333333347,1961-1990
Wellington (Wellington),Maximum,Spring,2022,0,15.700000000000001,1/09/2022,30/11/2022,-41.285,174.768,0.5588888888888892,1961-1990
Wellington (Wellington),Maximum,Summer,2022,0,20.566666666666666,1/12/2021,28/02/2022,-41.285,174.768,0.681111111,1961-1990
Wellington (Wellington),Maximum,Winter,2022,0,12.866666666666667,1/06/2022,31/08/2022,-41.285,174.768,1.2344444444444456,1961-1990
Wellington (Wellington),Minimum,Autumn,2022,0,11.966666666666667,1/03/2022,31/05/2022,-41.285,174.768,1.293333333333333,1961-1990
Wellington (Wellington),Minimum,Spring,2022,0,9.8,1/09/2022,30/11/2022,-41.285,174.768,0.7955555555555556,1961-1990
Wellington (Wellington),Minimum,Summer,2022,0,14.1,1/12/2021,28/02/2022,-41.285,174.768,1.101111111111111,1961-1990
Wellington (Wellington),Minimum,Winter,2022,0,8.233333333333334,1/06/2022,31/08/2022,-41.285,174.768,1.7711111111111117,1961-1990
Whanganui (Manawatu-Whanganui),Average,Autumn,2022,0,15.566666666666666,1/03/2022,31/05/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Average,Spring,2022,0,14.133333333333333,1/09/2022,30/11/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Average,Summer,2022,0,19.533333333333335,1/12/2021,28/02/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Average,Winter,2022,0,11.366666666666667,1/06/2022,31/08/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Autumn,2022,0,20.3,1/03/2022,31/05/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Spring,2022,0,18.1,1/09/2022,30/11/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Summer,2022,0,24.033333333333335,1/12/2021,28/02/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Winter,2022,0,15.1,1/06/2022,31/08/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Autumn,2022,0,10.766666666666666,1/03/2022,31/05/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Spring,2022,0,10.133333333333333,1/09/2022,30/11/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Summer,2022,0,15.066666666666666,1/12/2021,28/02/2022,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Winter,2022,0,7.566666666666666,1/06/2022,31/08/2022,-39.93704,175.04509,NA,1961-1990
Whangaparaoa (Auckland),Average,Autumn,2022,0,18.46666666666667,1/03/2022,31/05/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Average,Spring,2022,0,15.566666666666666,1/09/2022,30/11/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Average,Summer,2022,0,21.333333333333332,1/12/2021,28/02/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Average,Winter,2022,0,13.566666666666666,1/06/2022,31/08/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Autumn,2022,0,21.433333333333334,1/03/2022,31/05/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Spring,2022,0,18.9,1/09/2022,30/11/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Summer,2022,0,25,1/12/2021,28/02/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Winter,2022,0,16.1,1/06/2022,31/08/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Autumn,2022,0,15.466666666666667,1/03/2022,31/05/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Spring,2022,0,12.2,1/09/2022,30/11/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Summer,2022,0,17.666666666666668,1/12/2021,28/02/2022,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Winter,2022,0,11.033333333333333,1/06/2022,31/08/2022,-36.606,174.835,NA,1961-1990
Whangarei (Northland),Average,Autumn,2022,0,18.03333333333333,1/03/2022,31/05/2022,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Average,Spring,2022,0,15.766666666666667,1/09/2022,30/11/2022,-35.769,174.364,1.1111111111111125,1961-1990
Whangarei (Northland),Average,Summer,2022,0,21.5,1/12/2021,28/02/2022,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Average,Winter,2022,0,13.433333333333334,1/06/2022,31/08/2022,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Autumn,2022,0,21.8,1/03/2022,31/05/2022,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Spring,2022,0,19.833333333333332,1/09/2022,30/11/2022,-35.769,174.364,0.6763888888888872,1961-1990
Whangarei (Northland),Maximum,Summer,2022,0,25.5,1/12/2021,28/02/2022,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Winter,2022,0,17,1/06/2022,31/08/2022,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Autumn,2022,0,14.2,1/03/2022,31/05/2022,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Spring,2022,0,11.733333333333333,1/09/2022,30/11/2022,-35.769,174.364,1.5624999999999982,1961-1990
Whangarei (Northland),Minimum,Summer,2022,0,17.5,1/12/2021,28/02/2022,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Winter,2022,0,9.9,1/06/2022,31/08/2022,-35.769,174.364,NA,1961-1990
Auckland (Auckland),Average,Annual,2022,0,16.90833333333333,1/01/2022,31/12/2022,-37.00813,174.78873,1.721333333333332,1961-1990
Auckland (Auckland),Maximum,Annual,2022,0,20.716666666666665,1/01/2022,31/12/2022,-37.00813,174.78873,2.017999999999997,1961-1990
Auckland (Auckland),Minimum,Annual,2022,0,13.083333333333332,1/01/2022,31/12/2022,-37.00813,174.78873,1.4083333333333314,1961-1990
Blenheim (Marlborough),Average,Annual,2022,0,13.25,1/01/2022,31/12/2022,-41.52133,173.86439,NA,1961-1990
Blenheim (Marlborough),Maximum,Annual,2022,0,18.808333333333334,1/01/2022,31/12/2022,-41.52133,173.86439,NA,1961-1990
Blenheim (Marlborough),Minimum,Annual,2022,0,7.691666666666666,1/01/2022,31/12/2022,-41.52133,173.86439,NA,1961-1990
Christchurch (Canterbury),Average,Annual,2022,0,12.166666666666666,1/01/2022,31/12/2022,-43.493,172.537,0.48916666666666586,1961-1990
Christchurch (Canterbury),Maximum,Annual,2022,0,17.291666666666668,1/01/2022,31/12/2022,-43.493,172.537,0.49777777777777743,1961-1990
Christchurch (Canterbury),Minimum,Annual,2022,0,7.066666666666666,1/01/2022,31/12/2022,-43.493,172.537,0.5052777777777777,1961-1990
Dannevirke (Manawatu-Whanganui),Average,Annual,2022,0,13.65,1/01/2022,31/12/2022,-40.21,176.109,1.6847701149425287,1961-1990
Dannevirke (Manawatu-Whanganui),Maximum,Annual,2022,0,18.166666666666668,1/01/2022,31/12/2022,-40.21,176.109,1.847701149425287,1961-1990
Dannevirke (Manawatu-Whanganui),Minimum,Annual,2022,0,9.108333333333333,1/01/2022,31/12/2022,-40.21,176.109,1.4627777777777773,1961-1990
Dunedin (Otago),Average,Annual,2022,0,12.066666666666666,1/01/2022,31/12/2022,-45.90129,170.5147,0.6863888888888887,1961-1990
Dunedin (Otago),Maximum,Annual,2022,0,15.658333333333333,1/01/2022,31/12/2022,-45.90129,170.5147,0.5508333333333333,1961-1990
