"site","statistic","month","year","data_value","lat","lon","unit"
"Tara Hills","Highest max gust",3,1988,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1989,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1990,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1991,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1992,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1993,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1994,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1995,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1996,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1997,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1998,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,1999,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2000,101.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2001,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2002,92.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2003,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2004,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2005,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2006,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2007,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2008,81.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2009,76,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2010,85.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2011,98.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2012,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2013,57.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2014,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2015,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2016,92.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2017,63,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2018,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2019,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2020,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2021,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",3,2022,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1985,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1986,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1987,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1988,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1989,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1990,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1991,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1992,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1993,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1994,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1995,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1996,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1997,92.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1998,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,1999,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2000,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2001,89,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2002,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2003,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2004,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2005,87.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2006,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2007,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2008,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2009,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2010,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2011,57.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2012,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2013,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2014,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2015,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2016,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2017,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2018,76,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2019,76,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2020,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2021,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",4,2022,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1985,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1986,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1987,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1988,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1989,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1990,85.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1991,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1992,89,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1993,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1994,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1995,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1996,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1997,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1998,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,1999,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2000,62.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2001,62.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2002,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2003,54.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2004,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2005,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2006,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2007,90.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2008,50,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2009,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2010,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2011,81.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2012,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2013,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2014,81.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2015,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2016,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2017,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2018,81.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2019,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2020,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2021,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",5,2022,63,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1985,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1986,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1987,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1988,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1989,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1990,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1991,92.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1992,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1993,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1994,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1995,50,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1996,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1997,46.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1998,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,1999,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2000,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2001,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2002,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2003,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2004,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2005,63,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2006,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2007,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2008,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2009,48.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2010,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2011,57.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2012,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2013,105.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2014,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2015,94.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2016,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2017,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2018,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2019,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2020,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2021,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",6,2022,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1985,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1986,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1987,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1988,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1989,50,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1990,46.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1991,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1992,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1993,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1994,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1995,50,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1996,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1997,50,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1998,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,1999,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2000,46.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2001,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2002,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2003,85.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2004,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2005,63,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2006,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2007,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2008,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2009,85.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2010,48.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2011,76,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2012,51.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2013,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2014,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2015,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2016,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2017,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2018,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2019,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2020,59.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2021,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",7,2022,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1985,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1986,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1987,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1988,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1989,50,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1990,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1991,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1992,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1993,94.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1994,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1995,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1996,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1997,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1998,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,1999,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2000,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2001,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2002,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2003,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2004,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2005,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2006,81.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2007,87.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2008,57.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2009,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2010,57.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2011,76,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2012,53.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2013,81.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2014,98.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2015,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2016,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2017,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2018,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2019,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2020,90.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2021,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",8,2022,87.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1985,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1986,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1987,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1988,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1989,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1990,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1991,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1992,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1993,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1994,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1995,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1996,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1997,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1998,103.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,1999,55.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2000,85.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2001,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2002,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2003,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2004,81.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2005,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2006,105.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2007,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2008,100.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2009,107.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2010,89,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2011,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2012,85.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2013,96.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2014,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2015,57.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2016,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2017,81.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2018,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2019,76,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2020,87.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2021,100.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",9,2022,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1985,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1986,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1987,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1988,98.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1989,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1990,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1991,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1992,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1993,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1994,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1995,94.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1996,94.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1997,101.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1998,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,1999,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2000,77.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2001,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2002,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2003,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2004,81.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2005,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2006,96.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2007,87.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2008,92.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2009,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2010,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2011,98.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2012,87.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2013,94.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2014,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2015,107.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2016,81.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2017,66.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2018,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2019,76,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2020,94.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2021,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",10,2022,76,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1985,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1986,64.9,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1987,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1988,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1989,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1990,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1991,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1992,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1993,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1994,94.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1995,92.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1996,NA,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1997,94.5,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1998,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,1999,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2000,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2001,74.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2002,70.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2003,118.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2004,87.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2005,72.3,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2006,87.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2007,68.6,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2008,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2009,87.1,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2010,61.2,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2011,83.4,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2012,92.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2013,76,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2014,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2015,90.8,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2016,79.7,-44.52612,169.88948,"km/hr"
"Tara Hills","Highest max gust",11,2017,68.6,-44.52612,169.88948,"km/hr"
