LID,lat,MaxDepth,Catch_area,LakeAreaHa,LakeVolume,LakeElevat,SumWind,MeanWind,CatSlope,CatPhos,CatHard,lambda_dom_std,lambda_dom_median,lambda_dom_hidecile,purity_std,purity_median,chl_median,Name,TotalSUDensity,Prop_Dairy,PastureHeavy,Wetland,Forestry,PastureLight,Exotic,Native,Bare,Urban,Fetch_sqrt
33732,-39.9834338459935,11.9382,3541589.6374257,2.33708,93001.8,117.94,2.91,2.85437,5.22,2.07,2.61,,,,,,, ,15.8606076778057,0.0,96.66569193,0.0,1.521014757,0.0,0.0,1.8132933119999999,0.0,0.0,14.696938456699069
33734,-39.9869147856046,23.9202,199744.2662277,1.22282,97500.2,119.72,2.93,2.87375,5.39,2.91,2.82,,,,,,, ,18.6976164895031,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.811388300841896
33735,-39.9916744723502,22.9162,291116.8346758,1.52527,116511.0,150.81,3.09,3.08587,5.12,3.0,3.0,,,,,,, ,18.5324307056053,0.0,99.91397475,0.0,0.086025254,0.0,0.0,0.0,0.0,0.0,15.165750888103101
33779,-39.9577640073895,11.3667,118330.0149658,1.19379,45231.2,174.83,2.93,2.92703,2.3,2.0,1.0,,,,,,, ,17.5319252282747,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.165750888103101
33781,-39.9570054337961,21.5592,124258.9957946,1.33568,95987.2,177.26,2.95,2.94092,8.22,2.0,1.0,,,,,,, ,12.6599414350312,0.0,70.81499306,0.0,0.0,0.0,0.0,29.18500694,0.0,0.0,13.416407864998739
33834,-40.0398002561779,34.4406,1043991.049182,10.7173,1230370.0,183.04,3.56,3.58803,6.03,1.85,2.43,36.9211530895964,512.474392388232,569.286738139616,15.0611829230557,18.0028356052521,23.8596915194805, ,4.96592980727588,0.0,98.5177241,0.815022125,0.0,0.0,0.0,0.667253778,0.0,0.0,25.41653005427767
33862,-39.9976483012803,21.8855,161732.6981413,1.20694,88048.2,212.34,3.3,3.338,9.28,1.0,2.0,,,,,,10.2233795, ,15.4469621037016,0.0,84.05863523,0.0,0.0,0.0,0.0,15.94136477,0.0,0.0,15.811388300841896
33865,-40.015591293415,11.2312999999999,59983.00147,1.39844,52354.4,246.93,3.44,3.49883,5.83,3.0,3.0,,,,,,, ,4.95063500845495,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.811388300841896
33905,-42.0741649811521,26.0473,1254240.6805274,4.90276,425679.0,974.93,4.68,5.43338,25.87,1.0,5.0,37.1121408712264,557.771128812155,571.415263782876,19.8337125186188,19.206698976186,3.97926099325697, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01902803,1.57444073,0.0,18.973665961010276
33927,-42.0335306708061,27.6421999999999,168220.3974832,1.35287,124654.0,1275.93,5.02,5.89273,20.95,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473173885,0.0,14.832396974191326
33941,-39.9382427949412,21.21,460320.1797333,1.40443,99293.1,178.37,2.94,2.95755,4.76,3.0,3.0,,,,,,, ,9.62960801450668,0.14994223307625,83.30320521,0.0,1.383799679,0.0,0.0,15.312995102,0.0,0.0,15.491933384829668
33949,-39.9707118285735,11.7536,695224.943659,3.34309,130978.0,180.63,3.18,3.21382,2.06,2.76,2.53,,,,,,, ,9.34690918997298,0.55997319521503,94.06962785,5.930372149,0.0,0.0,0.0,0.0,0.0,0.0,21.213203435596427
33970,-39.9546586836567,21.2925,99297.1343479,1.00253,71154.5,211.95,3.2,3.26952,6.62,2.0,4.0,,,,,,, ,9.36336902478939,0.55997319521503,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.491933384829668
34051,-39.6699685177672,18.3648999999999,479079.3475095,3.4804,213057.0,721.08,4.16,4.04167,15.98,1.0,4.0,30.0917571880435,562.449672992364,573.675109007076,22.1995940308883,17.3984614214004,14.42774016666665,Lake Colenso (Kokopunui),0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.73320053068151
34093,-39.7323283036388,23.2826999999999,438891.7697674,1.68256,130582.0,96.47,2.68,2.68842,8.46,3.0,3.0,,,,,,, ,16.5618199976479,0.0164924511274399,98.34722643,0.0,1.652773568,0.0,0.0,0.0,0.0,0.0,15.165750888103101
34118,-39.7077426064404,22.0503,1299056.2471655,4.32035,317550.0,75.7,2.35,2.22537,6.33,2.87,2.75,37.0533352376339,510.434899185146,570.746523041297,11.0282019898815,12.5679548352132,, ,18.0382322374637,0.0,98.90889346,1.091106537,0.0,0.0,0.0,0.0,0.0,0.0,17.60681686165901
34133,-39.7135167164295,11.3571,550116.8308599,1.81819,68831.2,37.42,2.23,2.09068,8.29,1.02,4.0,,,,,,, ,28.2626322868092,0.0008864291226262,93.64640988,2.247210023,0.0,0.0,0.0,4.106380099,0.0,0.0,16.1245154965971
34140,-39.7049048416252,4.83515,164924.752534,1.43048,23055.2,54.43,2.22,2.18073,1.76,2.0,1.0,,,,,,, ,1.83792001008108,0.0,75.13491738,0.0,0.0,0.0,0.0,24.86508262,0.0,0.0,15.491933384829668
34200,-38.9405719750817,17.2882,887467.7050874,1.60318,92386.5,617.75,3.14,3.22272,4.7,1.51,3.0,,,,,,, ,0.0,0.0,0.0,4.226913437,86.11409476,6.814770443,0.0,2.844221359,0.0,0.0,14.142135623730951
34222,-39.0379926955549,25.8566,851859.0171508,2.01501,173671.0,372.2,4.14,4.26641,7.58,2.0,2.0,,,,,,29.271535, ,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.60681686165901
34298,-41.9438141607369,11.4526,335618.7191595,3.07419,117358.0,197.83,3.9,4.00733,1.45,3.61,2.25,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,20.30165258,75.59017052,0.0,4.108176897,21.6794833886788
34299,-41.9451283807872,23.9208,1951553.792912,43.0053,3429060.0,147.7,3.9,3.99981,7.61,1.88,3.26,35.1999555197896,506.615780628002,568.343700347315,10.4912521517156,10.6657053897239,6.96481366666666, ,0.0,0.0,0.0,0.0,0.394059807,0.0,13.98907968,85.38162428,0.0,0.235236232,31.622776601683793
34301,-41.9337292824512,21.4172,3053710.5089437,4.52464,323017.0,136.88,3.89,3.97331,6.15,2.57,2.78,30.6549501359158,490.073231504526,558.73102473089,11.2393219165235,21.5393881150947,6.3974270067155, ,0.0,0.0,0.0,1.5284002,0.176754295,0.0,9.02815552,88.02925395,0.0,1.237436037,18.708286933869708
34312,-41.9870813125049,0.0,3181879.1183219,2.94979,256114.0,653.28,0.0,4.9989,0.0,0.0,0.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.82611067,5.608238892,0.0,0.0
34434,-39.8153999655094,12.4712999999999,181935.3952494,1.60993,66926.4,363.45,3.42,2.98423,16.01,1.0,4.0,,,,,,, ,2.9870267353382,0.0,71.17704467,0.0,0.0,0.0,0.0,28.82295533,0.0,0.0,15.165750888103101
34496,-39.5411347088632,34.4369,301223.6851867,1.00847,115762.0,258.76,3.19,3.02876,14.1,1.65,2.68,,,,,,, ,12.5136861285964,0.0,82.44348902,0.0,0.0,0.0,1.632520052,15.923990932,0.0,0.0,13.038404810405298
34599,-39.6476535507329,13.0645,328898.3915515,6.00449,261487.0,42.29,2.83,2.75133,6.74,2.0,4.0,34.2807076605634,526.565215517496,568.055360476627,10.0628067344886,12.469051797984,14.0484085, ,1.11914309041495,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.439088914585774
34626,-39.6976005821231,21.4602,132763.4869838,2.35944,168781.0,97.69,2.96,2.9172,9.58,2.89,3.1,40.36675246173,528.01729969774,565.946784116503,17.8580830596002,24.4051660638224,, ,2.06100534108038,0.0,93.31811667,0.0,6.681883327,0.0,0.0,0.0,0.0,0.0,16.1245154965971
34653,-38.9872447437958,23.6756999999999,134122.1020973,1.13973,89946.4,212.78,3.77,3.77773,10.64,2.0,2.0,,,,,,, ,3.83095852686882,0.0,96.61818405,3.381815953,0.0,0.0,0.0,0.0,0.0,0.0,13.416407864998739
34663,-39.0449132497776,6.59077,3324729.610586,60.4599,1328260.0,18.35,3.66,3.30855,0.5,1.63,1.8,,,,,,151.557824933333,Te Paeroa Lagoon,2.00979899676269,0.0,54.00934957,30.27585352,0.0,1.385249744,0.0,0.0,14.32954717,0.0,37.416573867739416
34664,-39.0507964836719,4.98134,131586.4010393,1.15001,19095.3,7.63,3.81,3.4955,0.53,3.0,4.0,,,,,,, ,1.79385095679673,0.0,0.0,31.95448639,0.0,48.51481025,0.0,9.59167694,9.939026422,0.0,15.491933384829668
34665,-39.0447985259931,2.74974,37005502.211787,474.887,4352720.0,20.48,3.73,3.40401,3.23,1.79,1.97,30.4024970145977,540.266741804892,569.854219546423,10.1773190959562,15.3791001259371,122.646736666667,Whakaki Lagoon,2.34240644667199,0.0,68.260965046,10.87445418,11.951134903000002,4.32218743,0.0,1.525517566,3.065740865,0.0,66.74578638386096
34666,-39.0501261572773,6.99807,67255301.1233831,6.55444,152895.0,1.96,3.84,3.55476,6.63,2.25,2.31,33.1333191783214,502.537674064902,570.144627108618,10.6889008484736,13.586273105393,62.0717428, ,2.90119067354609,0.0,63.757766227999994,4.844183684,21.006933877999998,2.871408144,0.413399333,5.459160052,1.647148687,0.0,22.360679774997898
34667,-39.0511804487022,2.96199,281532.4074754,1.02647,10134.6,1.27,3.85,3.5536,0.24,3.0,4.0,,,,,,, ,2.38494924835417,0.0,0.0,0.900316358,0.0,69.7436114,0.0,0.0,29.35607224,0.0,22.135943621178654
34668,-39.0510683553581,5.29629,752606.3012704,9.12038,161014.0,8.16,3.86,3.5793,2.71,3.0,4.0,25.2823869077368,493.984712712046,534.965216882962,14.1323759309441,19.3269567909116,16.3210826666667, ,2.33368009177346,0.0,80.964806179,0.0,0.0,0.0,0.0,1.741402538,17.29379129,0.0,30.199337741083
34669,-39.0449348308493,8.05906,60763539.4477251,4.66159,125227.0,2.3,3.82,3.52494,6.46,2.18,2.24,,,,,,, ,2.95656134199806,0.0,62.175398538,5.201907241,23.436383255000003,2.740179627,0.380160266,4.601420798,1.464550278,0.0,23.065125189341593
34688,-38.8695033166745,19.7085,3251422.251769,23.8454,1566520.0,474.56,4.7,4.82772,9.99,1.99,1.99,37.1325796971807,504.333798999349,567.166190793074,14.0993015740827,8.94334763392085,6.036002435231435, ,1.46240682824821,0.0002519774322712,14.33478612,1.942500429,13.312320655999999,0.572492653,0.0,69.837900148,0.0,0.0,36.91882988394946
34689,-38.865499359144,19.6552,1494778.76687,15.3389,1004970.0,464.68,4.71,4.82601,7.3,1.96,1.96,31.3984609680531,517.316214121837,569.958791276465,8.25859636906996,10.1975104143738,5.98593166666667, ,0.127568360520757,0.0002519774322712,1.123482991,0.0,3.0219008080000003,0.159127132,0.0,95.69548907299999,0.0,0.0,28.0
34690,-38.8628342721442,19.2321999999999,519957.5671866,6.01513,385613.0,511.73,4.74,4.88213,6.97,1.95,1.95,,,,,,8.67551831674317, ,0.516501606983627,0.0002519774322712,0.0,0.0,8.553814791,5.183009002,0.0,86.263176213,0.0,0.0,22.0
34726,-39.9273523015622,11.6113,208458.3773424,1.37468,53206.1,188.45,2.61,2.49888,6.49,1.08,3.74,,,,,,, ,14.1278505845492,0.0,93.27250143,0.0,0.0,0.0,0.0,6.727498572,0.0,0.0,20.493901531919196
34740,-39.842174711811,8.34076,13196650.6500228,1.03028,28644.3,208.27,2.6,2.27672,2.62,1.98,1.04,,,,,,, ,16.4396084657497,0.125077404640463,94.73770936,0.0,0.757039784,0.0,0.0,4.505250855,0.0,0.0,20.493901531919196
34742,-39.8595044624775,12.0183,76426.8513181,1.69145,67761.2,180.69,2.52,2.26334,2.04,2.0,1.0,,,,,,, ,9.46090300758527,0.0160901781347278,81.66592465,0.0,0.0,0.0,0.0,18.33407535,0.0,0.0,20.493901531919196
34744,-39.8435765506131,8.5489,124058.2250032,1.13758,32416.9,191.22,2.52,2.25883,0.36,0.93,0.46,,,,,,, ,14.0046799481114,0.0,95.72025052,0.0,0.0,0.0,0.0,4.279749478,0.0,0.0,20.493901531919196
34895,-39.8178341675037,19.1493,157535.2220904,1.96013,125117.0,212.67,2.53,2.3124,2.81,2.0,1.0,37.1768287147697,487.336136847974,564.935603834812,15.773953068171,21.1430026995709,, ,11.7968343246098,0.0160901781347278,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.493901531919196
34942,-39.7752148900756,12.6699,55728.2449335,1.15423,48746.7,268.65,2.62,2.50268,2.88,2.0,1.0,,,,,,, ,2.82975997094423,0.0,74.68914956,0.0,25.31085044,0.0,0.0,0.0,0.0,0.0,20.493901531919196
34979,-39.7381251243518,12.6195,188505.7604485,1.45174,61067.7,352.3,2.76,2.65517,5.36,2.0,1.0,,,,,,, ,26.0777568491804,0.256578712963909,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.493901531919196
35180,-39.6200596093573,18.8211,234645.8422587,1.2922,81068.9,522.98,3.37,3.23703,12.48,1.78,2.43,,,,,,, ,3.64801554538349,0.0,53.38983448,0.0,0.0,0.0,0.0,46.610165519999995,0.0,0.0,20.493901531919196
35312,-39.9389776628359,20.5570999999999,222482.9716718,1.87432,128435.0,140.51,2.66,2.56586,3.13,1.0,4.0,,,,,,, ,1.24052149288202,0.0,70.61606054500001,0.0,29.38393945,0.0,0.0,0.0,0.0,0.0,20.493901531919196
35328,-39.9364595810421,21.8458,522867.1748552,2.61553,190461.0,110.3,2.58,2.45563,2.94,1.64,2.05,5.53827304926836,480.288381362995,490.893430271532,11.962518900438,35.8851916502914,, ,34.9478486242843,0.0124307585932482,95.67928769,0.0,3.060053441,0.0,0.0,1.260658869,0.0,0.0,15.811388300841896
35406,-39.862369192274,24.1835999999999,1118236.5649277,1.30456,105164.0,95.44,2.36,2.23942,7.2,3.44,4.0,,,,,,, ,14.8184685533226,0.0036518841439755,85.10330076,0.0,8.68671002,0.0,0.0,6.209989223,0.0,0.0,14.832396974191326
35422,-39.9213850793144,23.0864,1287548.647549,30.98,2384060.0,175.89,2.82,2.82566,3.05,2.22,3.37,36.6027826131596,494.414944541951,570.542088100035,13.7360363526948,14.641758920177,12.87049,Horseshoe Lake,6.6616573316091,0.14994223307625,83.9320667,0.0,2.165621456,0.0,0.0,13.90231184,0.0,0.0,28.142494558940577
35424,-39.915363650351,21.2271,1368378.2209474,4.21947,298557.0,176.02,2.78,2.79106,3.7,2.29,3.42,,,,,,, ,6.60179825338899,0.14994223307625,76.42030961,0.0,1.572028247,0.0,0.0,22.00766214,0.0,0.0,23.45207879911715
35438,-39.9242703754921,21.0482,129674.2952493,1.15538,81061.9,179.99,2.84,2.8491,5.54,2.05,1.1,,,,,,, ,11.1084028945958,0.14994223307625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.784048752090222
35441,-39.9094362037184,22.2490999999999,1253317.6008557,1.37356,101868.0,178.84,2.74,2.73735,3.6,2.73,2.46,,,,,,, ,11.593425319765,0.14994223307625,97.72090537,0.0,0.710243154,0.0,0.0,1.568851476,0.0,0.0,15.165750888103101
35479,-39.9268404105404,20.8561,1014263.9228186,1.07707,74878.4,201.32,3.1,3.18585,4.64,2.76,3.23,,,,,,, ,10.3488864977888,0.265825711860071,98.09899356,0.0,1.901006439,0.0,0.0,0.0,0.0,0.0,14.142135623730951
35496,-39.8951902078569,15.0678,1124587.7549467,1.65291,83019.2,185.4,2.8,2.84201,4.99,1.52,1.79,,,,,,, ,11.2346407019658,0.0032572881260166,94.82190684,0.0,0.74835548,0.0,0.0,4.429737685,0.0,0.0,13.784048752090222
35530,-39.8633814287606,19.2471,159323.0934996,1.41476,90767.1,210.46,2.7,2.75102,6.96,2.0,4.0,,,,,,, ,11.3506021252881,0.0070264565050864,75.12797018,6.841840566,7.658231772,10.37195748,0.0,0.0,0.0,0.0,14.491376746189438
35555,-39.8802774416283,23.3863999999999,184588.0670824,1.86667,145516.0,211.38,2.77,2.82917,5.47,1.27,3.18,,,,,,, ,8.90829899180399,0.0070264565050864,73.28308097,0.0,0.0,0.0,0.0,26.71691903,0.0,0.0,15.165750888103101
35590,-39.8433797985374,11.0202,89743.9703074,1.5784,57981.0,203.58,2.63,2.6877,4.73,3.0,3.0,,,,,,37.098334, ,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,15.491933384829668
35606,-39.8172464461794,21.8263,1517672.8265829,8.06236,586571.0,74.56,2.28,2.13403,5.68,2.92,2.38,,,,,,, ,24.5916211791652,0.0104710609731226,92.14785937,5.131154539,0.005902512,0.0,0.0,2.715083582,0.0,0.0,21.6794833886788
35645,-39.7806461616934,15.8854,80321.8440134,1.71904,91025.1,101.26,2.32,2.21255,6.67,1.58,3.99,,,,,,, ,8.48565894293717,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.493588689617926
35646,-39.7679187344213,22.2683,1240700.7901672,6.50992,483215.0,259.01,2.64,2.62248,9.08,3.83,3.83,33.2845394825583,492.76921224796,557.062762542054,11.5689684498157,18.7953499465165,18.00931583333335, ,17.4073496382898,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
35656,-39.7454401722975,22.4958999999999,1154305.3256173,1.3002,97497.2,159.54,2.42,2.35158,6.13,3.56,3.56,,,,,,, ,17.086385680203,0.0,94.28999483,0.0,5.710005172,0.0,0.0,0.0,0.0,0.0,20.0
35662,-39.7817460444966,8.94909,57464243.860438,103.528,3088280.0,0.4,2.05,1.86648,7.09,2.51,2.59,29.2488477225465,498.853231329975,553.253568368338,12.3098172549938,14.9547093816983,67.8058223333333,Lake Poukawa,16.8283038224559,0.0105953406639946,95.62099161,1.614440137,1.728418555,0.0,0.0,0.952270946,0.0,0.083878751,39.68626966596886
35767,-39.7334584732524,15.6557,1593620.9301377,1.49156,77838.4,57.75,2.15,2.10065,12.12,4.0,4.0,,,,,,, ,7.76740253147506,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.908902300206645
35802,-39.6192230833735,16.8246,129967.498304,1.00431,56323.6,60.08,2.76,2.62777,9.48,3.0,3.0,,,,,,, ,2.63972134265378,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.908902300206645
35867,-39.8375671371166,11.9902,351800.0921129,1.00219,40054.7,37.87,2.78,2.71088,7.15,1.0,4.0,,,,,,, ,0.724662281379324,0.0146675547654468,7.280951995,0.0,88.2629446,0.0,0.026997597,0.0,4.42910581,0.0,21.908902300206645
35933,-39.0905704741071,3.08522,116597.661111,1.45976,15012.2,17.55,3.77,3.4495,0.24,2.0,2.0,,,,,,, ,4.3246713354143,0.0005151071261851,80.95667219,0.692091414,0.0,0.0,0.0,18.35123639,0.0,0.0,21.447610589527216
35958,-42.2427706683519,27.4128,428511.1912977,1.65825,151524.0,1091.91,3.76,4.15053,24.25,1.0,5.0,,,,,,7.38419996666022, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.72724621,0.0,0.0,21.447610589527216
35963,-42.2239169299741,27.6421999999999,355022.0815991,3.93514,362586.0,1385.5,4.38,4.9784,21.61,1.0,5.0,27.4878719129159,493.686405616328,546.175542021917,10.1061358170958,19.4525283121977,5.63658144260952, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.447610589527216
35965,-42.1995248640847,27.4128,775055.4631087,1.23503,112852.0,1179.72,3.75,4.23663,25.81,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873436432,0.0,0.0,17.320508075688775
35966,-42.1945232793355,27.6421999999999,223282.1179683,1.01249,93291.3,1313.97,4.06,4.67071,25.19,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.320508075688775
35967,-42.2093408563008,26.0473,366408.4675168,1.02423,88928.2,1235.72,3.95,4.48593,22.36,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222343173,0.0,0.0,17.320508075688775
35968,-42.2014981743136,27.4128,455810.3354787,1.96019,179114.0,1175.29,3.87,4.35345,32.01,1.0,5.0,31.518934598239,497.366724178226,569.710142662252,9.42241120108148,15.9626846743198,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01748956,0.0,0.0,17.320508075688775
35969,-42.1932105571034,26.0473,370113.906785,1.21511,105501.0,1263.5,3.96,4.49248,23.33,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.320508075688775
35973,-42.1742262340962,27.4128,705019.7753003,3.40779,311390.0,1261.88,4.24,4.82515,25.09,1.0,5.0,19.4007584766185,487.884936295163,499.683427153688,11.4879504493319,21.5130583153749,5.6060515982231, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.320508075688775
35974,-42.2127888118227,27.6421999999999,1630768.9191603,6.58274,606539.0,1078.67,4.09,4.53556,31.06,1.0,5.0,39.436166686281,560.329540374382,572.731818251308,12.6042197469103,18.577766700836,3.97621813374711, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39086651,0.0,0.0,21.447610589527216
35975,-42.1972941453613,26.2887999999999,875678.7160468,6.53509,572665.0,1195.94,4.13,4.57967,17.18,1.0,5.0,38.8122834757452,492.527161926641,573.1738503734,10.9552667428306,17.732288849929,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88854381999832
35976,-42.1900201017719,27.6421999999999,564849.3230528,3.15186,290414.0,1289.92,4.42,5.0439,23.74,1.0,5.0,36.3147634598389,494.19620954032,568.282934464385,13.3551316758202,14.9880366536933,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.029386365926403
36025,-46.2745696922564,22.6643,316524.7376229,3.97937,300633.0,236.61,4.56,4.56702,10.38,3.16,3.68,39.0884481657811,486.48263957252,574.02147283167,12.6663306470942,25.2765298667377,, ,16.9316718053575,0.0461993829641733,92.87974948,0.0,7.120250522,0.0,0.0,0.0,0.0,0.0,18.439088914585774
36030,-46.2919748715464,24.053,384627.4715375,1.15728,92786.9,307.35,4.79,4.87862,3.32,3.83,2.33,,,,,,, ,11.9747318858777,0.0,91.88695076,6.018373316,2.09467592,0.0,0.0,0.0,0.0,0.0,13.416407864998739
36032,-46.284850005496,25.1892,404088.3697691,2.55982,214932.0,309.16,4.73,4.82693,2.46,4.0,2.0,,,,,,, ,20.0010204850117,0.0461993829641733,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.165750888103101
36033,-46.2823002808622,12.4387,983422.2022546,1.74209,72231.4,310.66,4.73,4.8321,6.65,3.79,2.4,,,,,,, ,20.7332512559493,0.0461993829641733,99.95690693,0.0,0.043093074,0.0,0.0,0.0,0.0,0.0,16.431676725154983
36046,-46.4788488113415,7.18955,214996359.955424,431.83,10348900.0,10.08,5.65,5.37397,10.72,3.1,3.58,21.1105685915222,578.251018550306,580.096005776986,21.0403571445116,46.7844101805843,13.7882074166667,Catlins Lake,7.55049575260494,0.0777275914025175,44.074517549,3.230795668,7.127255246000001,1.502727651,4.080054581,37.688686668,0.0,0.0,64.89992295835181
36088,-39.7282973087107,25.4524,900527.1682958,3.65896,310431.0,91.04,2.43,2.44062,10.2,2.76,3.19,24.682136668634,494.448454236851,534.428193109419,13.0163773557431,14.7830313736147,14.884665, ,1.88536144926383,0.0,74.54997307,0.0,6.642182068,0.0,0.0,18.80784487,0.0,0.0,20.97617696340303
36096,-39.5618174703266,1.8,10685237.017579,85.1493,3915650.0,20.72,3.19,3.0557,6.45,1.35,3.35,28.2988811551466,562.602175575517,572.592014702834,18.151853781258,25.5814036639706,52.116909,Oingo Lake,17.8764999445036,0.0,92.28717748,4.973643676,2.739178843,0.0,0.0,0.0,0.0,0.0,45.89117562233506
36132,-39.6702978745482,24.0123,121096.6734357,1.10987,88834.9,97.55,2.59,2.45892,5.08,2.33,2.47,,,,,,, ,12.3452096267756,0.0190004505621549,96.40410159,0.0,3.595898414,0.0,0.0,0.0,0.0,0.0,16.73320053068151
36136,-39.6634592875903,5.29361,1666478.8277052,1.21285,21401.2,55.82,2.43,2.32046,3.5,2.51,2.02,,,,,,22.67609333333335, ,17.9326996217217,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.491933384829668
36137,-39.6565009789892,17.5139,255014.0919548,1.33829,78129.2,60.04,2.49,2.35965,5.49,2.95,2.9,,,,,,, ,17.4683124546004,0.0,96.4829284,0.0,1.265974526,0.0,0.0,2.251097078,0.0,0.0,12.649110640673518
36152,-39.6596764523125,11.8991,150842.3676756,2.09838,83229.4,57.32,2.44,2.32322,1.72,2.92,2.84,,,,,,, ,15.1278464740413,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1245154965971
36173,-39.7050839454736,7.16839,152145.8690654,1.05719,25261.1,11.25,1.98,1.87674,0.36,1.0,1.0,,,,,,, ,2.75386493429487,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.038404810405298
36174,-39.7037748275855,3.50705,353656.2903675,1.10203,12882.9,13.05,1.99,1.88238,2.71,2.13,2.13,,,,,,, ,4.06933138771756,0.0,93.36816022,0.0,6.63183978,0.0,0.0,0.0,0.0,0.0,14.491376746189438
36202,-39.6166105180366,11.9133,1932650.6870415,1.24155,49303.2,116.62,2.81,2.7037,5.43,1.4,2.79,,,,,,, ,42.0832322366917,0.025335464342857,98.88814476,0.0,0.0,0.0,0.0,1.111855241,0.0,0.0,17.60681686165901
36215,-39.5812092610712,0.9,8807572.22859199,110.524,9703290.0,38.27,2.95,2.83945,6.88,1.25,3.53,37.6562409651826,499.702012741166,567.829968506189,15.8414747864839,18.4674060105968,56.68685360000005,Runanga Lake,7.51720720917703,0.190302635107646,86.03768997899999,7.37156628,4.80804381,0.0,0.0,1.78269993,0.0,0.0,40.24922359499622
36275,-39.5598891621118,12.5442,4623032.2576466,3.40357,142317.0,40.41,3.09,2.99812,4.24,1.62,2.12,,,,,,, ,8.83707423402864,0.171774350280959,88.54286966,0.639342826,8.834260679,0.0,0.0,1.983526835,0.0,0.0,20.73644135332772
36285,-39.5544254935626,11.907,3524537.152467,20.1756,800772.0,38.09,3.19,3.09125,7.27,1.8,3.43,29.4049752252972,569.18883976297,573.642535460776,15.9072911943984,26.3490326472226,30.40839841666665,Hurimoana Swamp,18.7407933263467,0.0,94.92820922,1.284257547,3.045850616,0.0,0.0,0.741682621,0.0,0.0,27.964262908219126
36314,-39.5716759765775,11.5381,2421877.178166,10.3642,398613.0,39.78,3.08,2.96447,4.96,1.42,3.85,24.7752675917539,493.047001679793,531.303980784568,15.3928011771247,12.8719891428705,12.5215466666667,Kautuku Swamp,18.9707339968381,0.0,98.37465183,0.514529607,1.110818564,0.0,0.0,0.0,0.0,0.0,28.284271247461902
36315,-39.5773897644376,9.86456,404040.1233525,2.44144,80279.0,34.13,3.04,2.92578,5.26,2.0,3.77,38.9126997669838,533.030021027167,573.312703012279,12.8405821094571,10.9166159930273,,Potaka Lake,6.88641281432562,0.0,96.72230275,0.0,2.126206823,1.151490428,0.0,0.0,0.0,0.0,15.165750888103101
36316,-39.6160013429836,3.94613,262915.0613987,1.40353,18461.7,16.12,2.73,2.61423,0.26,2.0,1.0,,,,,,, ,0.0,0.0,35.465361784,0.0,0.0,0.0,0.0,0.0,0.0,64.53463822,14.142135623730951
